team_key,tourn_year,own_rank,own_iso3,own_iso3_grp,same_country,same_language,ling_prox,composition_nat,composition_lang,composition_ling
"(('d', 'lajović', 'SRB'), ('i', 'sabanov', 'SRB'))",Wimbledon_2021,165.0,SRB,SRB,1,1,1,0.027972027972027972,0.07692307692307693,0.07692307692307693
"(('b', 'soares', 'BRA'), ('j', 'murray', 'GBR'))",Wimbledon_2021,22.0,GBR,GBR,0,0,0,0.1258741258741259,0.3076923076923077,0.3076923076923077
"(('n', 'monroe', 'USA'), ('v', 'pospisil', 'CAN'))",Wimbledon_2021,87.0,USA,USA,0,1,1,0.04195804195804196,0.3076923076923077,0.46153846153846156
"(('a', 'golubev', 'KAZ'), ('r', 'haase', 'NLD'))",Wimbledon_2021,40.0,KAZ,KAZ,0,0,0,0.013986013986013986,0.013986013986013986,0.02097902097902098
"(('m', 'demoliner', 'BRA'), ('s', 'gonzález', 'MEX'))",Wimbledon_2021,49.0,BRA,BRA,0,0,0,0.03496503496503497,0.03496503496503497,0.03496503496503497
"(('m', 'gonzález', 'ARG'), ('s', 'bolelli', 'ITA'))",Wimbledon_2021,46.0,ITA,ITA,0,0,0,0.03496503496503497,0.03496503496503497,0.03496503496503497
"(('f', 'krajinović', 'SRB'), ('m', 'sabanov', 'HRV'))",Wimbledon_2021,406.0,SRB,SRB,0,1,1,0.027972027972027972,0.07692307692307693,0.07692307692307693
"(('h', 'kontinen', 'FIN'), ('é', 'roger-vasselin', 'FRA'))",Wimbledon_2021,33.0,FIN,FIN,0,0,0,0.006993006993006993,0.02097902097902098,0.006993006993006993
"(('d', 'sharan', 'IND'), ('r', 'bopanna', 'IND'))",Wimbledon_2021,38.0,IND,IND,1,1,1,0.006993006993006993,0.3076923076923077,0.3076923076923077
"(('b', 'mclachlan', 'JPN'), ('r', 'klaasen', 'ZAF'))",Wimbledon_2021,23.0,ZAF,ZAF,0,0,0,0.013986013986013986,0.3076923076923077,0.3076923076923077
"(('a', 'molteni', 'ARG'), ('a', 'vavassori', 'ITA'))",Wimbledon_2021,65.0,ARG,ARG,0,0,0,0.04195804195804196,0.14685314685314685,0.1958041958041958
"(('d', 'koepfer', 'DEU'), ('r', 'berankis', 'LTU'))",Wimbledon_2021,355.0,LTU,OTHER,0,0,0,0.0,0.0,0.0
"(('i', 'zelenay', 'SVK'), ('r', 'arneodo', 'MCO'))",Wimbledon_2021,88.0,MCO,MCO,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('f', 'martin', 'FRA'), ('j', 'chardy', 'FRA'))",Wimbledon_2021,58.0,FRA,FRA,1,1,1,0.027972027972027972,0.04895104895104895,0.055944055944055944
"(('a', 'sitak', 'NZL'), ('f', 'delbonis', 'ARG'))",Wimbledon_2021,170.0,ARG,ARG,0,0,0,0.04195804195804196,0.14685314685314685,0.1958041958041958
"(('n', 'mahut', 'FRA'), ('p-h', 'herbert', 'FRA'))",Wimbledon_2021,6.0,FRA,FRA,1,1,1,0.027972027972027972,0.04895104895104895,0.055944055944055944
"(('a', 'viñolas', 'ESP'), ('f', 'bagnis', 'ARG'))",Wimbledon_2021,224.0,ARG,ARG,0,1,1,0.04195804195804196,0.14685314685314685,0.1958041958041958
"(('mate', 'pavić', 'HRV'), ('nikola', 'mektić', 'HRV'))",Wimbledon_2021,3.0,HRV,HRV,1,1,1,0.03496503496503497,0.07692307692307693,0.07692307692307693
"(('marcelo', 'melo', 'BRA'), ('łukasz', 'kubot', 'POL'))",Wimbledon_2021,17.0,POL,POL,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('joe', 'salisbury', 'GBR'), ('rajeev', 'ram', 'USA'))",Wimbledon_2021,12.0,USA,USA,0,1,1,0.04195804195804196,0.3076923076923077,0.46153846153846156
"(('juan', 'cabal', 'COL'), ('robert', 'farah', 'COL'))",Wimbledon_2021,5.0,COL,COL,1,1,1,0.02097902097902098,0.14685314685314685,0.1958041958041958
"(('horacio', 'zeballos', 'ARG'), ('marcel', 'granollers', 'ESP'))",Wimbledon_2021,10.0,ESP,ESP,0,1,1,0.04895104895104895,0.14685314685314685,0.1958041958041958
"(('andré', 'göransson', 'SWE'), ('casper', 'ruud', 'NOR'))",Wimbledon_2021,80.0,SWE,SWE,0,0,0,0.006993006993006993,0.02097902097902098,0.006993006993006993
"(('máximo', 'gonzález', 'ARG'), ('simone', 'bolelli', 'ITA'))",Wimbledon_2021,46.0,ITA,ITA,0,0,0,0.03496503496503497,0.03496503496503497,0.03496503496503497
"(('ben', 'mclachlan', 'JPN'), ('raven', 'klaasen', 'ZAF'))",Wimbledon_2021,23.0,ZAF,ZAF,0,0,0,0.013986013986013986,0.3076923076923077,0.3076923076923077
"(('m', 'pavić', 'HRV'), ('n', 'mektić', 'HRV'))",Australian Open_2022,2.0,HRV,HRV,1,1,1,0.027972027972027972,0.07692307692307693,0.07692307692307693
"(('f', 'bagnis', 'ARG'), ('f', 'delbonis', 'ARG'))",Australian Open_2022,228.0,ARG,ARG,1,1,1,0.03496503496503497,0.13286713286713286,0.20279720279720279
"(('n', 'kyrgios', 'AUS'), ('t', 'kokkinakis', 'AUS'))",Australian Open_2022,434.0,AUS,AUS,1,1,1,0.1888111888111888,0.38461538461538464,0.38461538461538464
"(('a', 'bolt', 'AUS'), ('j', 'mccabe', 'AUS'))",Australian Open_2022,735.0,AUS,AUS,1,1,1,0.1888111888111888,0.38461538461538464,0.38461538461538464
"(('d', 'koepfer', 'DEU'), ('j-l', 'struff', 'DEU'))",Australian Open_2022,104.0,DEU,DEU,1,1,1,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('f', 'krajinović', 'SRB'), ('m', 'sabanov', 'HRV'))",Australian Open_2022,268.0,SRB,SRB,0,1,1,0.03496503496503497,0.07692307692307693,0.07692307692307693
"(('a', 'behar', 'URY'), ('g', 'escobar', 'ECU'))",Australian Open_2022,47.0,URY,URY,0,1,1,0.0,0.13286713286713286,0.20279720279720279
"(('n', 'ćaćić', 'SRB'), ('t', 'brkić', 'BIH'))",Australian Open_2022,40.0,BIH,BIH,0,1,1,0.0,0.07692307692307693,0.07692307692307693
"(('j', 'withrow', 'USA'), ('n', 'lammons', 'USA'))",Australian Open_2022,84.0,USA,USA,1,1,1,0.06293706293706294,0.38461538461538464,0.5244755244755245
"(('j', 'vliegen', 'BEL'), ('s', 'gillé', 'BEL'))",Australian Open_2022,26.0,BEL,BEL,1,1,1,0.006993006993006993,0.1048951048951049,0.11188811188811189
"(('c', ""o'connell"", 'AUS'), ('j', 'kubler', 'AUS'))",Australian Open_2022,585.0,AUS,AUS,1,1,1,0.1888111888111888,0.38461538461538464,0.38461538461538464
"(('a', 'fokina', 'ESP'), ('j', 'munar', 'ESP'))",Australian Open_2022,211.0,ESP,ESP,1,1,1,0.04895104895104895,0.13286713286713286,0.20279720279720279
"(('h', 'gaston', 'FRA'), ('r', 'baena', 'ESP'))",Australian Open_2022,195.0,ESP,ESP,0,0,0,0.04895104895104895,0.13286713286713286,0.20279720279720279
"(('l', 'đere', 'SRB'), ('s', 'travaglia', 'ITA'))",Australian Open_2022,353.0,SRB,SRB,0,0,0,0.03496503496503497,0.07692307692307693,0.07692307692307693
"(('m', 'venus', 'NZL'), ('t', 'pütz', 'DEU'))",Australian Open_2022,18.0,DEU,DEU,0,0,0,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('f', 'tiafoe', 'USA'), ('n', 'monroe', 'USA'))",Australian Open_2022,99.0,USA,USA,1,1,1,0.06293706293706294,0.38461538461538464,0.5244755244755245
"(('h', 'zeballos', 'ARG'), ('m', 'granollers', 'ESP'))",Australian Open_2022,7.0,ESP,ESP,0,1,1,0.04895104895104895,0.13286713286713286,0.20279720279720279
"(('j', 'veselý', 'CZE'), ('y', 'nishioka', 'JPN'))",Australian Open_2022,305.0,JPN,JPN,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('a', 'vasilevski', 'BLR'), ('j', ""o'mara"", 'GBR'))",Australian Open_2022,65.0,GBR,GBR,0,0,0,0.055944055944055944,0.38461538461538464,0.38461538461538464
"(('j', 'millman', 'AUS'), ('m', 'mcdonald', 'USA'))",Australian Open_2022,298.0,USA,USA,0,1,1,0.06293706293706294,0.38461538461538464,0.5244755244755245
"(('p', 'andújar', 'ESP'), ('p', 'martínez', 'ESP'))",Australian Open_2022,140.0,ESP,ESP,1,1,1,0.04895104895104895,0.13286713286713286,0.20279720279720279
"(('d', 'lajović', 'SRB'), ('i', 'sabanov', 'SRB'))",Australian Open_2022,208.0,SRB,SRB,1,1,1,0.03496503496503497,0.07692307692307693,0.07692307692307693
"(('b', 'zandschulp', 'NLD'), ('r', 'haase', 'NLD'))",Australian Open_2022,71.0,NLD,NLD,1,1,1,0.04195804195804196,0.055944055944055944,0.055944055944055944
"(('j-j', 'rojer', 'NLD'), ('m', 'arévalo', 'SLV'))",Australian Open_2022,30.0,SLV,SLV,0,0,0,0.0,0.13286713286713286,0.20279720279720279
"(('a', 'mies', 'DEU'), ('k', 'krawietz', 'DEU'))",Australian Open_2022,14.0,DEU,DEU,1,1,1,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('a', 'molteni', 'ARG'), ('s', 'gonzález', 'MEX'))",Australian Open_2022,35.0,MEX,MEX,0,1,1,0.0,0.13286713286713286,0.20279720279720279
"(('a', 'krajicek', 'USA'), ('s', 'querrey', 'USA'))",Australian Open_2022,38.0,USA,USA,1,1,1,0.06293706293706294,0.38461538461538464,0.5244755244755245
"(('a', 'harris', 'AUS'), ('a', 'vukic', 'AUS'))",Australian Open_2022,700.0,AUS,AUS,1,1,1,0.1888111888111888,0.38461538461538464,0.38461538461538464
"(('r', 'hijikata', 'AUS'), ('t', 'schoolkate', 'AUS'))",Australian Open_2022,650.0,AUS,AUS,1,1,1,0.1888111888111888,0.38461538461538464,0.38461538461538464
"(('j', 'thompson', 'AUS'), ('m', 'reid', 'AUS'))",Australian Open_2022,77.0,AUS,AUS,1,1,1,0.1888111888111888,0.38461538461538464,0.38461538461538464
"(('f', 'polášek', 'SVK'), ('j', 'peers', 'AUS'))",Australian Open_2022,12.0,AUS,AUS,0,0,0,0.1888111888111888,0.38461538461538464,0.38461538461538464
"(('j-p', 'smith', 'AUS'), ('l', 'saville', 'AUS'))",Australian Open_2022,23.0,AUS,AUS,1,1,1,0.1888111888111888,0.38461538461538464,0.38461538461538464
"(('a', 'nedovyesov', 'KAZ'), ('a-u-h', 'qureshi', 'PAK'))",Australian Open_2022,70.0,KAZ,KAZ,0,0,0,0.013986013986013986,0.013986013986013986,0.02097902097902098
"(('f', 'martin', 'FRA'), ('n', 'mahut', 'FRA'))",Australian Open_2022,5.0,FRA,FRA,1,1,1,0.03496503496503497,0.04895104895104895,0.055944055944055944
"(('m', 'giron', 'USA'), ('s-w', 'kwon', 'KOR'))",Australian Open_2022,1169.0,USA,USA,0,0,0,0.06293706293706294,0.38461538461538464,0.5244755244755245
"(('a', 'bublik', 'KAZ'), ('j', 'zieliński', 'POL'))",Australian Open_2022,50.0,KAZ,KAZ,0,0,0,0.013986013986013986,0.013986013986013986,0.02097902097902098
"(('d', 'altmaier', 'DEU'), ('t', 'monteiro', 'BRA'))",Australian Open_2022,404.0,DEU,DEU,0,0,0,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('g', 'mager', 'ITA'), ('l', 'musetti', 'ITA'))",Australian Open_2022,1533.0,ITA,ITA,1,1,1,0.04895104895104895,0.04895104895104895,0.04895104895104895
"(('n', 'skupski', 'GBR'), ('w', 'koolhof', 'NLD'))",Australian Open_2022,21.0,NLD,NLD,0,0,0,0.04195804195804196,0.055944055944055944,0.055944055944055944
"(('b', 'paire', 'FRA'), ('r', 'arneodo', 'MCO'))",Australian Open_2022,76.0,MCO,MCO,0,1,1,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('b', 'mclachlan', 'JPN'), ('r', 'klaasen', 'ZAF'))",Australian Open_2022,27.0,ZAF,ZAF,0,0,0,0.006993006993006993,0.38461538461538464,0.38461538461538464
"(('m', 'middelkoop', 'NLD'), ('p', 'oswald', 'AUT'))",Australian Open_2022,28.0,NLD,NLD,0,0,0,0.04195804195804196,0.055944055944055944,0.055944055944055944
"(('d', 'inglot', 'GBR'), ('k', 'skupski', 'GBR'))",Australian Open_2022,60.0,GBR,GBR,1,1,1,0.055944055944055944,0.38461538461538464,0.38461538461538464
"(('a', 'vavassori', 'ITA'), ('t', 'griekspoor', 'NLD'))",Australian Open_2022,329.0,NLD,NLD,0,0,0,0.04195804195804196,0.055944055944055944,0.055944055944055944
"(('m', 'ebden', 'AUS'), ('m', 'purcell', 'AUS'))",Australian Open_2022,55.0,AUS,AUS,1,1,1,0.1888111888111888,0.38461538461538464,0.38461538461538464
"(('a', 'göransson', 'SWE'), ('j', 'erlich', 'ISR'))",Australian Open_2022,64.0,ISR,ISR,0,0,0,0.0,0.38461538461538464,0.46153846153846156
"(('js', 'cabal', 'COL'), ('r', 'farah', 'COL'))",Australian Open_2022,10.0,COL,COL,1,1,1,0.006993006993006993,0.13286713286713286,0.20279720279720279
"(('a', 'popyrin', 'AUS'), ('l', 'harris', 'ZAF'))",Australian Open_2022,200.0,ZAF,ZAF,0,1,1,0.006993006993006993,0.38461538461538464,0.38461538461538464
"(('b', 'soares', 'BRA'), ('j', 'murray', 'GBR'))",Australian Open_2022,19.0,GBR,GBR,0,0,0,0.055944055944055944,0.38461538461538464,0.38461538461538464
