match_id,tournament,year,surface,stage_code,any_tb,any_std_tb,regular_tb,match_tb,match_tb_set,tb_s3_regular,tb_s4,tb_s5,three_sets,comeback,winner_lost_s1,pre_olympic,olympic_period,olympics_tourn,same_country,same_language,ling_prox,rank_mean,wl_career_diff,rank_gap,single_top100,win,won_tb_s1,won_tb_s2,won_tb_s3,won_tb_s4,won_tb_s5,exp_mean,opp_rank_mean,lost_set1,tourn_year,won_regular_tb,won_any_tb,exp_mean_sq,ic_team,ic_team_dm
999,Australian Open,2022,Hard,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,38.0,0.1182914182006741,22.0,0,1,0,0,0,0,0,14.0,57.0,0,Australian Open_2022,0,0,196.0,55.5,-7.485042735042732
1000,Australian Open,2022,Hard,3,0,0,0,0,,0,0,0,1,1,1,1,1,0,1.0,1.0,1.0,44.5,0.1046124124607583,21.0,0,1,0,0,0,0,0,11.0,10.0,1,Australian Open_2022,0,0,121.0,90.0,27.014957264957268
1001,Australian Open,2022,Hard,3,1,1,1,0,,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,17.5,0.04913998809726816,3.0,0,1,0,1,0,0,0,19.5,68.5,1,Australian Open_2022,1,1,380.25,63.5,0.5149572649572676
1002,Australian Open,2022,Hard,3,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,59.0,0.07673039392159464,68.0,0,1,1,0,0,0,0,18.5,18.5,0,Australian Open_2022,1,1,342.25,76.0,13.014957264957268
1003,Australian Open,2022,Hard,3,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,772.5,0.2597402597402597,413.0,0,1,1,0,0,0,0,0.0,144.5,0,Australian Open_2022,1,1,0.0,90.0,27.014957264957268
1004,Australian Open,2022,Hard,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,3.5,0.06283712425079746,1.0,0,1,0,0,0,0,0,13.0,77.0,0,Australian Open_2022,0,0,169.0,90.0,27.014957264957268
1005,Australian Open,2022,Hard,4,0,0,0,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,346.5,0.002705575417914829,175.0,0,1,0,0,0,0,0,9.0,43.0,0,Australian Open_2022,0,0,81.0,90.0,27.014957264957268
1007,Australian Open,2022,Hard,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,6.5,0.01057318491443759,1.0,0,1,0,0,0,0,0,19.0,110.0,0,Australian Open_2022,0,0,361.0,48.5,-14.485042735042732
1008,Australian Open,2022,Hard,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,10.5,0.01226670722707635,3.0,0,1,0,0,0,0,0,14.0,27.5,0,Australian Open_2022,0,0,196.0,71.0,8.014957264957268
1009,Australian Open,2022,Hard,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,20.5,0.0005411255411255089,1.0,0,1,0,0,0,0,0,12.0,934.0,0,Australian Open_2022,0,0,144.0,84.5,21.514957264957268
1010,Australian Open,2022,Hard,4,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,44.5,0.1046124124607583,21.0,0,1,1,0,0,0,0,11.0,38.0,0,Australian Open_2022,1,1,121.0,90.0,27.014957264957268
1011,Australian Open,2022,Hard,4,1,1,1,0,,0,0,0,1,1,1,1,1,0,1.0,1.0,1.0,59.0,0.07673039392159464,68.0,0,1,0,1,0,0,0,18.5,17.5,1,Australian Open_2022,1,1,342.25,76.0,13.014957264957268
1012,Australian Open,2022,Hard,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,3.5,0.06283712425079746,1.0,0,1,0,0,0,0,0,13.0,772.5,0,Australian Open_2022,0,0,169.0,90.0,27.014957264957268
1013,Australian Open,2022,Hard,5,0,0,0,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,346.5,0.002705575417914829,175.0,0,1,0,0,0,0,0,9.0,16.5,0,Australian Open_2022,0,0,81.0,90.0,27.014957264957268
1014,Australian Open,2022,Hard,5,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,6.5,0.01057318491443759,1.0,0,1,1,0,0,0,0,19.0,10.5,0,Australian Open_2022,1,1,361.0,48.5,-14.485042735042732
1015,Australian Open,2022,Hard,5,1,1,0,0,,1,0,0,1,1,1,1,1,0,1.0,1.0,1.0,44.5,0.1046124124607583,21.0,0,1,0,0,1,0,0,11.0,20.5,1,Australian Open_2022,0,1,121.0,90.0,27.014957264957268
1016,Australian Open,2022,Hard,5,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,3.5,0.06283712425079746,1.0,0,1,0,0,0,0,0,13.0,59.0,0,Australian Open_2022,0,0,169.0,90.0,27.014957264957268
1017,Australian Open,2022,Hard,6,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,346.5,0.002705575417914829,175.0,0,1,1,0,0,0,0,9.0,6.5,0,Australian Open_2022,1,1,81.0,90.0,27.014957264957268
1018,Australian Open,2022,Hard,6,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,44.5,0.1046124124607583,21.0,0,1,0,1,0,0,0,11.0,3.5,0,Australian Open_2022,1,1,121.0,90.0,27.014957264957268
1019,Australian Open,2022,Hard,7,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,346.5,0.002705575417914829,175.0,0,1,0,0,0,0,0,9.0,44.5,0,Australian Open_2022,0,0,81.0,90.0,27.014957264957268
1020,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.5,0.06283712425079746,1.0,0,1,0,0,0,0,0,13.0,246.5,0,Roland Garros_2022,0,0,169.0,90.0,27.014957264957268
1021,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,448.0,0.01847826086956517,648.0,0,1,0,0,0,0,0,11.5,515.5,0,Roland Garros_2022,0,0,132.25,58.0,-4.985042735042732
1022,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,1,1,1,1,1,0,0.0,0.0,1.0,352.5,0.0357142857142857,571.0,0,1,0,0,0,0,0,14.0,79.0,1,Roland Garros_2022,0,0,196.0,71.0,8.014957264957268
1023,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,32.5,0.0328740224703753,17.0,0,1,0,0,0,0,0,22.0,524.0,0,Roland Garros_2022,0,0,484.0,42.0,-20.985042735042732
1025,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,49.5,0.2081161578555472,31.0,0,1,0,1,0,0,0,7.5,368.5,0,Roland Garros_2022,1,1,56.25,64.5,1.5149572649572676
1026,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,91.0,0.008230452674897193,2.0,0,1,0,1,0,0,0,0.0,68.0,0,Roland Garros_2022,1,1,0.0,71.0,8.014957264957268
1027,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,34.5,0.02692944392196983,5.0,0,1,0,1,0,0,0,14.0,16.0,0,Roland Garros_2022,1,1,196.0,62.0,-0.9850427350427324
1028,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,7.0,0.01057318491443759,2.0,0,1,0,0,0,0,0,19.0,820.5,0,Roland Garros_2022,0,0,361.0,48.5,-14.485042735042732
1029,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,250.5,0.2581053698074975,313.0,0,1,1,0,0,0,0,15.0,179.5,0,Roland Garros_2022,1,1,225.0,71.0,8.014957264957268
1030,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,1,0,0,1,1,0,0.0,1.0,1.0,89.5,0.004431570608041224,11.0,0,1,0,0,0,0,0,6.0,96.0,0,Roland Garros_2022,0,0,36.0,90.0,27.014957264957268
1031,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,112.5,0.1163928304705004,61.0,1,1,0,1,0,0,0,8.5,32.0,0,Roland Garros_2022,1,1,72.25,76.0,13.014957264957268
1032,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,20.5,0.04913998809726816,3.0,0,1,0,0,0,0,0,19.5,93.0,0,Roland Garros_2022,0,0,380.25,63.5,0.5149572649572676
1033,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,1,1,1,1,1,0,1.0,1.0,1.0,238.0,,194.0,0,1,0,0,0,0,0,6.0,55.0,1,Roland Garros_2022,0,0,36.0,91.0,28.014957264957268
1034,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,83.0,0.01702127659574471,8.0,0,1,1,0,0,0,0,10.0,358.5,0,Roland Garros_2022,1,1,100.0,69.5,6.514957264957268
1035,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,12.0,0.0005411255411255089,2.0,0,1,0,0,0,0,0,12.0,364.5,1,Roland Garros_2022,0,0,144.0,84.5,21.514957264957268
1036,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,14.0,0.05237538940809972,4.0,0,1,0,0,0,0,0,12.0,374.5,0,Roland Garros_2022,0,0,144.0,73.0,10.014957264957268
1037,Roland Garros,2022,Clay,2,1,1,0,0,,1,0,0,1,0,0,1,1,0,1.0,1.0,1.0,154.5,0.1606512890094979,1.0,0,1,0,0,1,0,0,5.5,104.5,0,Roland Garros_2022,0,1,30.25,71.0,8.014957264957268
1038,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,1,1,1,1,1,0,1.0,1.0,1.0,280.0,0.2721804511278195,226.0,0,1,0,0,0,0,0,7.5,396.0,1,Roland Garros_2022,0,0,56.25,71.0,8.014957264957268
1039,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,27.5,0.05669137352422804,1.0,0,1,1,0,0,0,0,14.5,62.5,0,Roland Garros_2022,1,1,210.25,49.5,-13.485042735042732
1040,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,55.0,0.08941016488186299,6.0,0,1,0,0,0,0,0,0.0,31.5,0,Roland Garros_2022,0,0,0.0,44.5,-18.485042735042732
1041,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,74.5,,51.0,0,1,0,0,0,0,0,20.0,222.0,0,Roland Garros_2022,0,0,400.0,65.5,2.5149572649572676
1042,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,120.0,0.1818924539512775,102.0,0,1,1,0,0,0,0,9.5,333.5,0,Roland Garros_2022,1,1,90.25,90.0,27.014957264957268
1043,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,50.5,0.006165839829907926,5.0,0,1,0,0,0,0,0,8.5,5.5,0,Roland Garros_2022,0,0,72.25,75.0,12.014957264957268
1044,Roland Garros,2022,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,320.0,0.1877559377559378,424.0,0,1,1,1,0,0,0,15.0,9.0,0,Roland Garros_2022,1,1,225.0,61.0,-1.9850427350427324
1045,Roland Garros,2022,Clay,2,1,1,1,0,,1,0,0,1,0,0,1,1,0,0.0,0.0,0.0,58.5,0.04232018933771908,9.0,0,1,0,0,1,0,0,7.5,46.5,0,Roland Garros_2022,0,1,56.25,65.5,2.5149572649572676
1046,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,42.5,0.06084306095979247,1.0,0,1,0,0,0,0,0,12.5,390.0,0,Roland Garros_2022,0,0,156.25,22.0,-40.98504273504273
1047,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,53.0,0.02743182053526882,18.0,0,1,0,0,0,0,0,10.5,18.5,0,Roland Garros_2022,0,0,110.25,76.0,13.014957264957268
1048,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,32.5,0.04840106290374302,13.0,0,1,0,0,0,0,0,19.5,479.5,0,Roland Garros_2022,0,0,380.25,64.0,1.0149572649572676
1049,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,38.5,0.09167149198996338,35.0,0,1,0,0,0,0,0,16.5,566.0,0,Roland Garros_2022,0,0,272.25,55.0,-7.985042735042732
1050,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,52.0,0.09495808486734081,14.0,0,1,0,0,0,0,0,18.5,557.0,0,Roland Garros_2022,0,0,342.25,72.5,9.514957264957268
1051,Roland Garros,2022,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,4.0,0.03741686333404848,2.0,0,1,0,0,0,0,0,12.5,53.0,0,Roland Garros_2022,0,0,156.25,33.0,-29.985042735042732
1052,Roland Garros,2022,Clay,3,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.5,0.06283712425079746,1.0,0,1,0,1,0,0,0,13.0,448.0,0,Roland Garros_2022,1,1,169.0,90.0,27.014957264957268
1053,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0,352.5,0.0357142857142857,571.0,0,1,0,0,0,0,0,14.0,32.5,0,Roland Garros_2022,0,0,196.0,71.0,8.014957264957268
1054,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,49.5,0.2081161578555472,31.0,0,1,0,0,0,0,0,7.5,233.5,0,Roland Garros_2022,0,0,56.25,64.5,1.5149572649572676
1055,Roland Garros,2022,Clay,3,1,1,0,0,,1,0,0,1,1,1,1,1,0,0.0,0.0,0.0,34.5,0.02692944392196983,5.0,0,1,0,0,1,0,0,14.0,91.0,1,Roland Garros_2022,0,1,196.0,62.0,-0.9850427350427324
1056,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,1,0,0,1,1,0,0.0,1.0,1.0,7.0,0.01057318491443759,2.0,0,1,0,0,0,0,0,19.0,250.5,0,Roland Garros_2022,0,0,361.0,48.5,-14.485042735042732
1057,Roland Garros,2022,Clay,3,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,89.5,0.004431570608041224,11.0,0,1,1,1,0,0,0,6.0,112.5,0,Roland Garros_2022,1,1,36.0,90.0,27.014957264957268
1058,Roland Garros,2022,Clay,3,1,1,1,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,238.0,,194.0,0,1,1,0,0,0,0,6.0,20.5,0,Roland Garros_2022,1,1,36.0,91.0,28.014957264957268
1059,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,12.0,0.0005411255411255089,2.0,0,1,0,0,0,0,0,12.0,83.0,0,Roland Garros_2022,0,0,144.0,84.5,21.514957264957268
1060,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,14.0,0.05237538940809972,4.0,0,1,0,0,0,0,0,12.0,154.5,0,Roland Garros_2022,0,0,144.0,73.0,10.014957264957268
1061,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,27.5,0.05669137352422804,1.0,0,1,0,0,0,0,0,14.5,280.0,1,Roland Garros_2022,0,0,210.25,49.5,-13.485042735042732
1062,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,55.0,0.08941016488186299,6.0,0,1,0,0,0,0,0,0.0,74.5,0,Roland Garros_2022,0,0,0.0,44.5,-18.485042735042732
1063,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,50.5,0.006165839829907926,5.0,0,1,0,0,0,0,0,8.5,120.0,0,Roland Garros_2022,0,0,72.25,75.0,12.014957264957268
1064,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,58.5,0.04232018933771908,9.0,0,1,0,0,0,0,0,7.5,320.0,0,Roland Garros_2022,0,0,56.25,65.5,2.5149572649572676
1065,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,53.0,0.02743182053526882,18.0,0,1,0,0,0,0,0,10.5,42.5,0,Roland Garros_2022,0,0,110.25,76.0,13.014957264957268
1066,Roland Garros,2022,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,32.5,0.04840106290374302,13.0,0,1,0,0,0,0,0,19.5,38.5,0,Roland Garros_2022,0,0,380.25,64.0,1.0149572649572676
1067,Roland Garros,2022,Clay,3,1,1,1,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,4.0,0.03741686333404848,2.0,0,1,1,0,0,0,0,12.5,52.0,0,Roland Garros_2022,1,1,156.25,33.0,-29.985042735042732
1068,Roland Garros,2022,Clay,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.5,0.06283712425079746,1.0,0,1,0,0,0,0,0,13.0,352.5,0,Roland Garros_2022,0,0,169.0,90.0,27.014957264957268
1069,Roland Garros,2022,Clay,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,34.5,0.02692944392196983,5.0,0,1,0,0,0,0,0,14.0,49.5,0,Roland Garros_2022,0,0,196.0,62.0,-0.9850427350427324
1070,Roland Garros,2022,Clay,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,7.0,0.01057318491443759,2.0,0,1,0,0,0,0,0,19.0,89.5,0,Roland Garros_2022,0,0,361.0,48.5,-14.485042735042732
1071,Roland Garros,2022,Clay,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,12.0,0.0005411255411255089,2.0,0,1,0,0,0,0,0,12.0,238.0,0,Roland Garros_2022,0,0,144.0,84.5,21.514957264957268
1072,Roland Garros,2022,Clay,4,0,0,0,0,,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,27.5,0.05669137352422804,1.0,0,1,0,0,0,0,0,14.5,14.0,0,Roland Garros_2022,0,0,210.25,49.5,-13.485042735042732
1073,Roland Garros,2022,Clay,4,1,1,0,0,,1,0,0,1,0,0,1,1,0,0.0,0.0,0.0,55.0,0.08941016488186299,6.0,0,1,0,0,1,0,0,0.0,50.5,0,Roland Garros_2022,0,1,0.0,44.5,-18.485042735042732
1074,Roland Garros,2022,Clay,4,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,53.0,0.02743182053526882,18.0,0,1,1,0,0,0,0,10.5,58.5,0,Roland Garros_2022,1,1,110.25,76.0,13.014957264957268
1075,Roland Garros,2022,Clay,4,1,1,1,0,,1,0,0,1,1,1,1,1,0,0.0,0.0,0.0,32.5,0.04840106290374302,13.0,0,1,0,1,1,0,0,19.5,4.0,1,Roland Garros_2022,1,1,380.25,64.0,1.0149572649572676
1076,Roland Garros,2022,Clay,5,1,1,1,0,,1,0,0,1,1,1,1,1,0,0.0,0.0,0.0,34.5,0.02692944392196983,5.0,0,1,0,1,1,0,0,14.0,1.5,1,Roland Garros_2022,1,1,196.0,62.0,-0.9850427350427324
1077,Roland Garros,2022,Clay,5,0,0,0,0,,0,0,0,1,1,1,1,1,0,0.0,1.0,1.0,7.0,0.01057318491443759,2.0,0,1,0,0,0,0,0,19.0,12.0,1,Roland Garros_2022,0,0,361.0,48.5,-14.485042735042732
1078,Roland Garros,2022,Clay,5,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,27.5,0.05669137352422804,1.0,0,1,1,0,0,0,0,14.5,55.0,0,Roland Garros_2022,1,1,210.25,49.5,-13.485042735042732
1079,Roland Garros,2022,Clay,5,1,1,0,0,,1,0,0,1,1,1,1,1,0,0.0,0.0,0.0,32.5,0.04840106290374302,13.0,0,1,0,0,1,0,0,19.5,53.0,1,Roland Garros_2022,0,1,380.25,64.0,1.0149572649572676
1080,Roland Garros,2022,Clay,6,1,1,1,0,,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,34.5,0.02692944392196983,5.0,0,1,0,1,0,0,0,14.0,7.0,1,Roland Garros_2022,1,1,196.0,62.0,-0.9850427350427324
1081,Roland Garros,2022,Clay,6,1,1,0,0,,1,0,0,1,1,1,1,1,0,0.0,0.0,0.0,27.5,0.05669137352422804,1.0,0,1,0,0,1,0,0,14.5,32.5,1,Roland Garros_2022,0,1,210.25,49.5,-13.485042735042732
1082,Roland Garros,2022,Clay,7,1,1,1,0,,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,27.5,0.05669137352422804,1.0,0,1,0,1,0,0,0,14.5,34.5,1,Roland Garros_2022,1,1,210.25,49.5,-13.485042735042732
1083,US Open,2022,Hard,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.5,0.06283712425079746,1.0,0,1,0,0,0,0,0,13.0,656.5,0,US Open_2022,0,0,169.0,90.0,27.014957264957268
1084,US Open,2022,Hard,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,3.5,0.0005411255411255089,1.0,0,1,0,1,0,0,0,12.0,72.0,0,US Open_2022,1,1,144.0,84.5,21.514957264957268
1085,US Open,2022,Hard,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,5.5,0.05669137352422804,1.0,0,1,0,1,0,0,0,14.5,225.0,0,US Open_2022,1,1,210.25,49.5,-13.485042735042732
1086,US Open,2022,Hard,2,1,1,1,0,,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,7.5,0.05237538940809972,1.0,0,1,0,0,0,0,0,12.0,60.5,1,US Open_2022,0,0,144.0,73.0,10.014957264957268
1087,US Open,2022,Hard,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,12.5,0.03741686333404848,1.0,0,1,0,0,0,0,0,12.5,713.0,0,US Open_2022,0,0,156.25,33.0,-29.985042735042732
1088,US Open,2022,Hard,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,20.0,0.02692944392196983,12.0,0,1,1,0,0,0,0,14.0,289.5,0,US Open_2022,1,1,196.0,62.0,-0.9850427350427324
1089,US Open,2022,Hard,2,0,0,0,0,,0,0,0,1,1,1,1,1,0,1.0,1.0,1.0,20.5,0.002705575417914829,5.0,0,1,0,0,0,0,0,9.0,407.0,1,US Open_2022,0,0,81.0,90.0,27.014957264957268
1090,US Open,2022,Hard,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,24.0,0.04913998809726816,18.0,0,1,0,0,0,0,0,19.5,83.5,0,US Open_2022,0,0,380.25,63.5,0.5149572649572676
1091,US Open,2022,Hard,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,24.5,0.02743182053526882,7.0,0,1,0,0,0,0,0,10.5,125.0,0,US Open_2022,0,0,110.25,76.0,13.014957264957268
1092,US Open,2022,Hard,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,25.5,0.08426573426573425,3.0,0,1,0,1,0,0,0,10.5,182.5,0,US Open_2022,1,1,110.25,67.0,4.014957264957268
1093,US Open,2022,Hard,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,30.0,0.006430370146846442,0.0,0,1,0,0,0,0,0,14.5,1360.5,0,US Open_2022,0,0,210.25,13.0,-49.98504273504273
1094,US Open,2022,Hard,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,33.0,0.07673039392159464,2.0,0,1,0,0,0,0,0,18.5,57.5,0,US Open_2022,0,0,342.25,76.0,13.014957264957268
1095,US Open,2022,Hard,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,42.5,0.06084306095979247,1.0,0,1,0,0,0,0,0,12.5,616.5,0,US Open_2022,0,0,156.25,22.0,-40.98504273504273
1096,US Open,2022,Hard,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,65.0,0.06001984126984139,34.0,0,1,0,0,0,0,0,5.0,67.5,0,US Open_2022,0,0,25.0,27.0,-35.98504273504273
1097,US Open,2022,Hard,2,0,0,0,0,,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,209.0,0.267379679144385,22.0,0,1,0,0,0,0,0,4.0,241.0,0,US Open_2022,0,0,16.0,56.5,-6.485042735042732
1098,US Open,2022,Hard,2,1,1,1,0,,1,0,0,1,1,1,1,1,0,0.0,1.0,1.0,229.0,0.04222730845702138,138.0,0,1,0,1,1,0,0,15.0,10.0,1,US Open_2022,1,1,225.0,32.5,-30.485042735042732
1099,US Open,2022,Hard,2,1,1,1,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,36.5,0.1046124124607583,1.0,0,1,1,0,0,0,0,11.0,32.0,0,US Open_2022,1,1,121.0,90.0,27.014957264957268
1100,US Open,2022,Hard,2,1,1,1,0,,0,0,0,1,1,1,1,1,0,1.0,1.0,1.0,397.5,0.07716580608146867,237.0,0,1,0,1,0,0,0,5.0,116.5,1,US Open_2022,1,1,25.0,91.0,28.014957264957268
1101,US Open,2022,Hard,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,101.5,0.1553061224489796,15.0,0,1,0,0,0,0,0,6.5,372.5,0,US Open_2022,0,0,42.25,91.0,28.014957264957268
1102,US Open,2022,Hard,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,933.0,0.0,382.0,0,1,1,0,0,0,0,0.0,437.5,0,US Open_2022,1,1,0.0,91.0,28.014957264957268
1103,US Open,2022,Hard,2,1,1,1,0,,1,0,0,1,1,1,1,1,0,0.0,0.0,0.0,338.0,0.1537405628002745,520.0,0,1,0,0,1,0,0,6.0,124.5,1,US Open_2022,0,1,36.0,58.5,-4.485042735042732
1105,US Open,2022,Hard,2,0,0,0,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,362.5,0.1160209846650525,359.0,0,1,0,0,0,0,0,14.0,33.5,0,US Open_2022,0,0,196.0,71.0,8.014957264957268
1106,US Open,2022,Hard,2,1,1,1,0,,1,0,0,1,1,1,1,1,0,0.0,0.0,0.0,75.5,0.1803063085995503,9.0,0,1,0,1,1,0,0,0.0,39.0,1,US Open_2022,1,1,0.0,39.5,-23.485042735042732
1107,US Open,2022,Hard,2,1,1,1,0,,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,93.5,0.004611166500498531,3.0,1,1,0,1,0,0,0,10.5,163.0,1,US Open_2022,1,1,110.25,64.5,1.5149572649572676
1108,US Open,2022,Hard,2,1,1,1,0,,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,59.0,0.01037440936383183,30.0,0,1,0,1,0,0,0,22.0,50.0,1,US Open_2022,1,1,484.0,51.5,-11.485042735042732
