match_id,tournament,year,surface,stage_code,same_country,same_language,rank_mean,opp_rank_mean,rank_gap,single_top100,exp_mean,exp_mean_sq,age_mean,win,pre_olympic,olympic_period,won_tb,tb_set,tb_type,ling_prox,ling_prox_binary,ling_prox_psw_tree,ling_prox_psw_cognet
160,US Open,2018,Hard,3,0,0,49.5,9.5,9.0,0,14.5,210.25,32.0,0,0,0,0,2,7pt,0.75,0,0.68834653,0.69678515
160,US Open,2018,Hard,3,1,1,9.5,49.5,1.0,0,10.5,110.25,31.5,1,0,0,1,2,7pt,1.0,1,1.0,1.0
163,US Open,2018,Hard,3,1,1,123.5,23.0,1.0,0,2.5,6.25,25.5,0,0,0,0,2,7pt,1.0,1,1.0,1.0
163,US Open,2018,Hard,3,0,0,23.0,123.5,2.0,0,14.5,210.25,32.5,1,0,0,1,2,7pt,0.25,0,0.39463627,0.27279788
166,US Open,2018,Hard,3,0,0,353.5,30.5,153.0,0,6.5,42.25,24.0,0,0,0,1,1,7pt,0.25,0,0.20916051000000002,0.024486724
166,US Open,2018,Hard,3,0,0,30.5,353.5,15.0,0,1.0,1.0,31.5,1,0,0,0,1,7pt,0.25,0,0.40302013999999997,0.39645278
167,US Open,2018,Hard,3,0,0,22.5,82.0,5.0,0,15.0,225.0,35.0,0,0,0,0,2,7pt,0.25,0,0.26572764000000004,0.31916791
167,US Open,2018,Hard,3,0,0,82.0,22.5,36.0,0,12.5,156.25,31.5,1,0,0,1,2,7pt,0.0,0,0.07228427999999998,0.099671818
168,US Open,2018,Hard,3,0,0,7.5,101.0,1.0,0,8.5,72.25,29.0,0,0,0,0,1,7pt,0.0,0,0.32045548999999995,0.40157098
168,US Open,2018,Hard,3,1,1,101.0,7.5,62.0,0,12.5,156.25,31.5,1,0,0,1,1,7pt,1.0,1,1.0,1.0
168,US Open,2018,Hard,3,0,0,7.5,101.0,1.0,0,8.5,72.25,29.0,0,0,0,0,3,7pt,0.0,0,0.32045548999999995,0.40157098
168,US Open,2018,Hard,3,1,1,101.0,7.5,62.0,0,12.5,156.25,31.5,1,0,0,1,3,7pt,1.0,1,1.0,1.0
169,US Open,2018,Hard,3,0,1,17.0,45.5,4.0,0,12.5,156.25,33.5,0,0,0,0,2,7pt,0.0,1,0.17925000000000002,0.18077663
169,US Open,2018,Hard,3,0,1,45.5,17.0,11.0,0,10.0,100.0,29.0,1,0,0,1,2,7pt,1.0,1,0.78069082,0.81991625
171,US Open,2018,Hard,3,1,1,180.5,48.5,109.0,0,9.5,90.25,28.0,0,0,0,0,1,7pt,1.0,1,1.0,1.0
171,US Open,2018,Hard,3,0,0,48.5,180.5,3.0,0,11.0,121.0,29.5,1,0,0,1,1,7pt,0.25,0,0.15936165999999996,0.19101538
172,US Open,2018,Hard,3,0,1,32.5,118.0,3.0,0,15.0,225.0,35.0,0,0,0,0,2,7pt,1.0,1,0.78069082,0.81991625
172,US Open,2018,Hard,3,1,1,118.0,32.5,114.0,0,6.5,42.25,27.5,1,0,0,1,2,7pt,1.0,1,1.0,1.0
175,US Open,2018,Hard,4,1,1,35.5,11.5,1.0,0,14.5,210.25,33.0,0,0,0,0,1,7pt,1.0,1,1.0,1.0
175,US Open,2018,Hard,4,0,0,11.5,35.5,1.0,0,15.5,240.25,34.0,1,0,0,1,1,7pt,0.25,0,0.25448393999999996,0.44476289
178,US Open,2018,Hard,4,1,1,101.0,28.0,62.0,0,12.5,156.25,31.5,0,0,0,0,1,7pt,1.0,1,1.0,1.0
178,US Open,2018,Hard,4,0,0,28.0,101.0,4.0,0,15.5,240.25,36.5,1,0,0,1,1,7pt,0.0,0,0.15970169999999995,0.12863554
179,US Open,2018,Hard,4,1,1,155.5,82.0,205.0,0,11.0,121.0,25.0,0,0,0,0,3,7pt,1.0,1,1.0,1.0
179,US Open,2018,Hard,4,0,0,82.0,155.5,36.0,0,12.5,156.25,31.5,1,0,0,1,3,7pt,0.0,0,0.07228427999999998,0.099671818
182,US Open,2018,Hard,5,0,1,45.5,1.5,11.0,0,10.0,100.0,29.0,0,0,0,0,2,7pt,1.0,1,0.78069082,0.81991625
182,US Open,2018,Hard,5,1,1,1.5,45.5,1.0,1,13.5,182.25,33.0,1,0,0,1,2,7pt,1.0,1,1.0,1.0
186,US Open,2018,Hard,6,1,1,9.5,1.5,1.0,0,10.5,110.25,31.5,0,0,0,1,2,7pt,1.0,1,1.0,1.0
186,US Open,2018,Hard,6,1,1,1.5,9.5,1.0,1,13.5,182.25,33.0,1,0,0,0,2,7pt,1.0,1,1.0,1.0
187,US Open,2018,Hard,6,0,0,82.0,5.5,36.0,0,12.5,156.25,31.5,0,0,0,0,1,7pt,0.0,0,0.07228427999999998,0.099671818
187,US Open,2018,Hard,6,0,0,5.5,82.0,1.0,0,18.0,324.0,35.5,1,0,0,1,1,7pt,0.25,0,0.14773548000000003,0.23890541
204,Wimbledon,2018,Grass,2,1,1,100.0,14.0,70.0,1,12.5,156.25,31.0,0,0,0,0,2,7pt,1.0,1,1.0,1.0
204,Wimbledon,2018,Grass,2,1,1,14.0,100.0,4.0,0,10.5,110.25,31.5,1,0,0,1,2,7pt,1.0,1,1.0,1.0
207,Wimbledon,2018,Grass,2,1,1,287.5,23.5,535.0,0,18.5,342.25,36.0,0,0,0,0,1,7pt,1.0,1,1.0,1.0
207,Wimbledon,2018,Grass,2,0,0,23.5,287.5,25.0,0,17.5,306.25,37.5,1,0,0,1,1,7pt,0.25,0,0.25837027999999995,0.16764438
208,Wimbledon,2018,Grass,2,0,0,112.5,25.0,3.0,0,8.5,72.25,30.0,0,0,0,0,4,7pt,0.0,0,0.04517572999999997,0.20310442
208,Wimbledon,2018,Grass,2,0,1,25.0,112.5,6.0,0,14.5,210.25,32.0,1,0,0,1,4,7pt,1.0,1,0.65523931,0.69686258
213,Wimbledon,2018,Grass,2,0,1,93.5,45.5,5.0,0,6.0,36.0,28.0,0,0,0,0,1,7pt,0.0,1,0.23402292000000002,0.18278809
213,Wimbledon,2018,Grass,2,1,1,45.5,93.5,29.0,0,16.0,256.0,31.0,1,0,0,1,1,7pt,1.0,1,1.0,1.0
213,Wimbledon,2018,Grass,2,0,1,93.5,45.5,5.0,0,6.0,36.0,28.0,0,0,0,0,2,7pt,0.0,1,0.23402292000000002,0.18278809
213,Wimbledon,2018,Grass,2,1,1,45.5,93.5,29.0,0,16.0,256.0,31.0,1,0,0,1,2,7pt,1.0,1,1.0,1.0
213,Wimbledon,2018,Grass,2,0,1,93.5,45.5,5.0,0,6.0,36.0,28.0,0,0,0,0,3,7pt,0.0,1,0.23402292000000002,0.18278809
213,Wimbledon,2018,Grass,2,1,1,45.5,93.5,29.0,0,16.0,256.0,31.0,1,0,0,1,3,7pt,1.0,1,1.0,1.0
214,Wimbledon,2018,Grass,2,1,1,229.0,59.5,40.0,0,1.5,2.25,21.5,0,0,0,1,2,7pt,1.0,1,1.0,1.0
214,Wimbledon,2018,Grass,2,0,1,59.5,229.0,19.0,0,9.5,90.25,29.0,1,0,0,0,2,7pt,1.0,1,0.89202948,0.91387117
215,Wimbledon,2018,Grass,2,0,0,44.0,108.5,2.0,0,10.0,100.0,29.0,0,0,0,0,1,7pt,0.5,0,0.50285801,0.49603325
215,Wimbledon,2018,Grass,2,1,1,108.5,44.0,3.0,0,10.0,100.0,29.5,1,0,0,1,1,7pt,1.0,1,1.0,1.0
215,Wimbledon,2018,Grass,2,0,0,44.0,108.5,2.0,0,10.0,100.0,29.0,0,0,0,0,3,7pt,0.5,0,0.50285801,0.49603325
215,Wimbledon,2018,Grass,2,1,1,108.5,44.0,3.0,0,10.0,100.0,29.5,1,0,0,1,3,7pt,1.0,1,1.0,1.0
216,Wimbledon,2018,Grass,2,0,0,64.5,355.0,23.0,0,12.5,156.25,32.5,0,0,0,1,3,7pt,0.0,0,0.15970169999999995,0.12863554
216,Wimbledon,2018,Grass,2,0,1,355.0,64.5,120.0,1,8.5,72.25,27.5,1,0,0,0,3,7pt,0.8575000166893005,1,0.69012758,0.21231112
218,Wimbledon,2018,Grass,2,0,0,1.5,124.0,1.0,0,13.5,182.25,31.5,0,0,0,1,2,7pt,0.25,0,0.35156208,0.21645801
218,Wimbledon,2018,Grass,2,0,1,124.0,1.5,120.0,0,9.5,90.25,29.5,1,0,0,0,2,7pt,1.0,1,0.7828256,0.81417686
221,Wimbledon,2018,Grass,2,0,1,66.5,75.5,11.0,0,9.0,81.0,27.5,0,0,0,0,1,7pt,1.0,1,0.55793491,0.5540092
221,Wimbledon,2018,Grass,2,0,0,75.5,66.5,49.0,0,18.5,342.25,39.0,1,0,0,1,1,7pt,0.06499999761581421,0,0.14606816,0.15274642
221,Wimbledon,2018,Grass,2,0,1,66.5,75.5,11.0,0,9.0,81.0,27.5,0,0,0,0,2,7pt,1.0,1,0.55793491,0.5540092
221,Wimbledon,2018,Grass,2,0,0,75.5,66.5,49.0,0,18.5,342.25,39.0,1,0,0,1,2,7pt,0.06499999761581421,0,0.14606816,0.15274642
221,Wimbledon,2018,Grass,2,0,1,66.5,75.5,11.0,0,9.0,81.0,27.5,0,0,0,0,3,7pt,1.0,1,0.55793491,0.5540092
221,Wimbledon,2018,Grass,2,0,0,75.5,66.5,49.0,0,18.5,342.25,39.0,1,0,0,1,3,7pt,0.06499999761581421,0,0.14606816,0.15274642
223,Wimbledon,2018,Grass,2,0,0,23.0,51.0,12.0,0,14.0,196.0,33.5,0,0,0,0,1,7pt,0.25,0,0.40288400999999996,0.4021906
223,Wimbledon,2018,Grass,2,0,0,51.0,23.0,10.0,0,16.5,272.25,36.0,1,0,0,1,1,7pt,0.5,0,0.41393596,0.47037259
225,Wimbledon,2018,Grass,2,0,0,74.0,102.5,30.0,0,13.0,169.0,31.5,0,0,0,0,2,7pt,0.2875000238418579,0,0.23891806999999998,0.39245039
225,Wimbledon,2018,Grass,2,1,1,102.5,74.0,33.0,0,6.5,42.25,27.0,1,0,0,1,2,7pt,1.0,1,1.0,1.0
226,Wimbledon,2018,Grass,2,1,1,69.0,76.0,30.0,0,17.0,289.0,36.5,0,0,0,0,1,7pt,1.0,1,1.0,1.0
226,Wimbledon,2018,Grass,2,0,0,76.0,69.0,6.0,0,12.5,156.25,30.0,1,0,0,1,1,7pt,0.75,0,0.57849321,0.63389355
226,Wimbledon,2018,Grass,2,1,1,69.0,76.0,30.0,0,17.0,289.0,36.5,0,0,0,1,3,7pt,1.0,1,1.0,1.0
226,Wimbledon,2018,Grass,2,0,0,76.0,69.0,6.0,0,12.5,156.25,30.0,1,0,0,0,3,7pt,0.75,0,0.57849321,0.63389355
228,Wimbledon,2018,Grass,2,0,0,36.5,39.0,3.0,0,18.5,342.25,36.5,0,0,0,1,2,7pt,0.25,0,0.22969455000000005,0.13042375
228,Wimbledon,2018,Grass,2,0,1,39.0,36.5,4.0,0,15.0,225.0,35.0,1,0,0,0,2,7pt,1.0,1,0.78069082,0.81991625
228,Wimbledon,2018,Grass,2,0,0,36.5,39.0,3.0,0,18.5,342.25,36.5,0,0,0,0,4,7pt,0.25,0,0.22969455000000005,0.13042375
228,Wimbledon,2018,Grass,2,0,1,39.0,36.5,4.0,0,15.0,225.0,35.0,1,0,0,1,4,7pt,1.0,1,0.78069082,0.81991625
229,Wimbledon,2018,Grass,2,0,1,265.5,87.0,451.0,1,11.0,121.0,27.0,0,0,0,0,2,7pt,0.7075000405311584,1,0.52563611,0.60401666
229,Wimbledon,2018,Grass,2,1,1,87.0,265.5,10.0,0,12.0,144.0,32.5,1,0,0,1,2,7pt,1.0,1,1.0,1.0
231,Wimbledon,2018,Grass,2,0,0,239.5,41.5,189.0,0,12.5,156.25,31.5,0,0,0,0,1,7pt,0.0,0,0.07228427999999998,0.099671818
231,Wimbledon,2018,Grass,2,0,1,41.5,239.5,5.0,0,17.0,289.0,32.0,1,0,0,1,1,7pt,0.0,1,0.23361790000000004,0.18300405
231,Wimbledon,2018,Grass,2,0,0,239.5,41.5,189.0,0,12.5,156.25,31.5,0,0,0,1,2,7pt,0.0,0,0.07228427999999998,0.099671818
231,Wimbledon,2018,Grass,2,0,1,41.5,239.5,5.0,0,17.0,289.0,32.0,1,0,0,0,2,7pt,0.0,1,0.23361790000000004,0.18300405
235,Wimbledon,2018,Grass,3,1,1,45.5,16.5,29.0,0,16.0,256.0,31.0,0,0,0,1,1,7pt,1.0,1,1.0,1.0
235,Wimbledon,2018,Grass,3,1,1,16.5,45.5,17.0,1,13.5,182.25,33.0,1,0,0,0,1,7pt,1.0,1,1.0,1.0
235,Wimbledon,2018,Grass,3,1,1,45.5,16.5,29.0,0,16.0,256.0,31.0,0,0,0,0,3,7pt,1.0,1,1.0,1.0
235,Wimbledon,2018,Grass,3,1,1,16.5,45.5,17.0,1,13.5,182.25,33.0,1,0,0,1,3,7pt,1.0,1,1.0,1.0
235,Wimbledon,2018,Grass,3,1,1,45.5,16.5,29.0,0,16.0,256.0,31.0,0,0,0,0,4,7pt,1.0,1,1.0,1.0
235,Wimbledon,2018,Grass,3,1,1,16.5,45.5,17.0,1,13.5,182.25,33.0,1,0,0,1,4,7pt,1.0,1,1.0,1.0
236,Wimbledon,2018,Grass,3,0,1,355.0,18.5,120.0,1,8.5,72.25,27.5,0,0,0,1,1,7pt,0.8575000166893005,1,0.69012758,0.21231112
236,Wimbledon,2018,Grass,3,0,0,18.5,355.0,1.0,0,15.0,225.0,34.0,1,0,0,0,1,7pt,0.25,0,0.35156208,0.21645801
236,Wimbledon,2018,Grass,3,0,1,355.0,18.5,120.0,1,8.5,72.25,27.5,0,0,0,0,2,7pt,0.8575000166893005,1,0.69012758,0.21231112
236,Wimbledon,2018,Grass,3,0,0,18.5,355.0,1.0,0,15.0,225.0,34.0,1,0,0,1,2,7pt,0.25,0,0.35156208,0.21645801
238,Wimbledon,2018,Grass,3,1,1,108.5,29.5,3.0,0,10.0,100.0,29.5,0,0,0,0,1,7pt,1.0,1,1.0,1.0
238,Wimbledon,2018,Grass,3,0,0,29.5,108.5,5.0,0,6.5,42.25,27.0,1,0,0,1,1,7pt,0.0,0,0.04517572999999997,0.20310442
238,Wimbledon,2018,Grass,3,1,1,108.5,29.5,3.0,0,10.0,100.0,29.5,0,0,0,1,2,7pt,1.0,1,1.0,1.0
238,Wimbledon,2018,Grass,3,0,0,29.5,108.5,5.0,0,6.5,42.25,27.0,1,0,0,0,2,7pt,0.0,0,0.04517572999999997,0.20310442
238,Wimbledon,2018,Grass,3,1,1,108.5,29.5,3.0,0,10.0,100.0,29.5,0,0,0,0,3,7pt,1.0,1,1.0,1.0
238,Wimbledon,2018,Grass,3,0,0,29.5,108.5,5.0,0,6.5,42.25,27.0,1,0,0,1,3,7pt,0.0,0,0.04517572999999997,0.20310442
239,Wimbledon,2018,Grass,3,0,0,52.5,33.5,9.0,0,14.5,210.25,32.0,0,0,0,0,3,7pt,0.75,0,0.68834653,0.69678515
239,Wimbledon,2018,Grass,3,0,0,33.5,52.5,1.0,0,1.0,1.0,31.5,1,0,0,1,3,7pt,0.25,0,0.40302013999999997,0.39645278
240,Wimbledon,2018,Grass,3,0,0,3.5,75.5,1.0,0,18.0,324.0,35.5,0,0,0,1,1,7pt,0.25,0,0.14773548000000003,0.23890541
240,Wimbledon,2018,Grass,3,0,0,75.5,3.5,49.0,0,18.5,342.25,39.0,1,0,0,0,1,7pt,0.06499999761581421,0,0.14606816,0.15274642
240,Wimbledon,2018,Grass,3,0,0,3.5,75.5,1.0,0,18.0,324.0,35.5,0,0,0,0,3,7pt,0.25,0,0.14773548000000003,0.23890541
240,Wimbledon,2018,Grass,3,0,0,75.5,3.5,49.0,0,18.5,342.25,39.0,1,0,0,1,3,7pt,0.06499999761581421,0,0.14606816,0.15274642
240,Wimbledon,2018,Grass,3,0,0,3.5,75.5,1.0,0,18.0,324.0,35.5,0,0,0,0,4,7pt,0.25,0,0.14773548000000003,0.23890541
240,Wimbledon,2018,Grass,3,0,0,75.5,3.5,49.0,0,18.5,342.25,39.0,1,0,0,1,4,7pt,0.06499999761581421,0,0.14606816,0.15274642
241,Wimbledon,2018,Grass,3,1,1,242.0,67.5,268.0,0,4.0,16.0,24.0,0,0,0,0,1,7pt,1.0,1,1.0,1.0
241,Wimbledon,2018,Grass,3,0,1,67.5,242.0,19.0,0,10.0,100.0,29.0,1,0,0,1,1,7pt,1.0,1,0.78069082,0.81991625
242,Wimbledon,2018,Grass,3,0,0,64.5,51.0,3.0,0,9.5,90.25,28.5,0,0,0,0,1,7pt,0.5,0,0.36052525,0.33027062
242,Wimbledon,2018,Grass,3,0,0,51.0,64.5,10.0,0,16.5,272.25,36.0,1,0,0,1,1,7pt,0.5,0,0.41393596,0.47037259
242,Wimbledon,2018,Grass,3,0,0,64.5,51.0,3.0,0,9.5,90.25,28.5,0,0,0,0,3,7pt,0.5,0,0.36052525,0.33027062
242,Wimbledon,2018,Grass,3,0,0,51.0,64.5,10.0,0,16.5,272.25,36.0,1,0,0,1,3,7pt,0.5,0,0.41393596,0.47037259
243,Wimbledon,2018,Grass,3,0,1,25.0,102.5,6.0,0,14.5,210.25,32.0,0,0,0,0,3,7pt,1.0,1,0.65523931,0.69686258
243,Wimbledon,2018,Grass,3,1,1,102.5,25.0,33.0,0,6.5,42.25,27.0,1,0,0,1,3,7pt,1.0,1,1.0,1.0
244,Wimbledon,2018,Grass,3,0,1,124.0,76.0,120.0,0,9.5,90.25,29.5,0,0,0,0,2,7pt,1.0,1,0.7828256,0.81417686
244,Wimbledon,2018,Grass,3,0,0,76.0,124.0,6.0,0,12.5,156.25,30.0,1,0,0,1,2,7pt,0.75,0,0.57849321,0.63389355
245,Wimbledon,2018,Grass,3,0,0,25.0,109.5,2.0,0,15.5,240.25,36.5,0,0,0,0,2,7pt,0.0,0,0.15970169999999995,0.12863554
245,Wimbledon,2018,Grass,3,0,0,109.5,25.0,59.0,0,10.5,110.25,30.5,1,0,0,1,2,7pt,0.5,0,0.44120066999999996,0.52107555
246,Wimbledon,2018,Grass,3,1,1,9.5,87.0,1.0,0,13.0,169.0,31.5,0,0,0,1,2,7pt,1.0,1,1.0,1.0
246,Wimbledon,2018,Grass,3,1,1,87.0,9.5,10.0,0,12.0,144.0,32.5,1,0,0,0,2,7pt,1.0,1,1.0,1.0
246,Wimbledon,2018,Grass,3,1,1,9.5,87.0,1.0,0,13.0,169.0,31.5,0,0,0,0,3,7pt,1.0,1,1.0,1.0
246,Wimbledon,2018,Grass,3,1,1,87.0,9.5,10.0,0,12.0,144.0,32.5,1,0,0,1,3,7pt,1.0,1,1.0,1.0
247,Wimbledon,2018,Grass,3,0,1,39.0,41.5,4.0,0,15.0,225.0,35.0,0,0,0,1,1,7pt,1.0,1,0.78069082,0.81991625
247,Wimbledon,2018,Grass,3,0,1,41.5,39.0,5.0,0,17.0,289.0,32.0,1,0,0,0,1,7pt,0.0,1,0.23361790000000004,0.18300405
247,Wimbledon,2018,Grass,3,0,1,39.0,41.5,4.0,0,15.0,225.0,35.0,0,0,0,0,4,7pt,1.0,1,0.78069082,0.81991625
247,Wimbledon,2018,Grass,3,0,1,41.5,39.0,5.0,0,17.0,289.0,32.0,1,0,0,1,4,7pt,0.0,1,0.23361790000000004,0.18300405
248,Wimbledon,2018,Grass,3,0,0,23.5,45.5,25.0,0,17.5,306.25,37.5,0,0,0,0,3,7pt,0.25,0,0.25837027999999995,0.16764438
248,Wimbledon,2018,Grass,3,1,1,45.5,23.5,7.0,0,8.5,72.25,32.0,1,0,0,1,3,7pt,1.0,1,1.0,1.0
250,Wimbledon,2018,Grass,4,1,1,102.5,16.5,33.0,0,6.5,42.25,27.0,0,0,0,1,2,7pt,1.0,1,1.0,1.0
250,Wimbledon,2018,Grass,4,1,1,16.5,102.5,17.0,1,13.5,182.25,33.0,1,0,0,0,2,7pt,1.0,1,1.0,1.0
250,Wimbledon,2018,Grass,4,1,1,102.5,16.5,33.0,0,6.5,42.25,27.0,0,0,0,1,4,7pt,1.0,1,1.0,1.0
250,Wimbledon,2018,Grass,4,1,1,16.5,102.5,17.0,1,13.5,182.25,33.0,1,0,0,0,4,7pt,1.0,1,1.0,1.0
251,Wimbledon,2018,Grass,4,0,0,76.0,26.5,6.0,0,12.5,156.25,30.0,0,0,0,0,2,7pt,0.75,0,0.57849321,0.63389355
251,Wimbledon,2018,Grass,4,0,1,26.5,76.0,7.0,0,12.5,156.25,33.5,1,0,0,1,2,7pt,0.0,1,0.17925000000000002,0.18077663
251,Wimbledon,2018,Grass,4,0,0,76.0,26.5,6.0,0,12.5,156.25,30.0,0,0,0,1,3,7pt,0.75,0,0.57849321,0.63389355
251,Wimbledon,2018,Grass,4,0,1,26.5,76.0,7.0,0,12.5,156.25,33.5,1,0,0,0,3,7pt,0.0,1,0.17925000000000002,0.18077663
251,Wimbledon,2018,Grass,4,0,0,76.0,26.5,6.0,0,12.5,156.25,30.0,0,0,0,1,4,7pt,0.75,0,0.57849321,0.63389355
251,Wimbledon,2018,Grass,4,0,1,26.5,76.0,7.0,0,12.5,156.25,33.5,1,0,0,0,4,7pt,0.0,1,0.17925000000000002,0.18077663
252,Wimbledon,2018,Grass,4,1,1,87.0,29.5,10.0,0,12.0,144.0,32.5,0,0,0,0,3,7pt,1.0,1,1.0,1.0
252,Wimbledon,2018,Grass,4,0,0,29.5,87.0,5.0,0,6.5,42.25,27.0,1,0,0,1,3,7pt,0.0,0,0.04517572999999997,0.20310442
253,Wimbledon,2018,Grass,4,0,1,67.5,33.5,19.0,0,10.0,100.0,29.0,0,0,0,0,2,7pt,1.0,1,0.78069082,0.81991625
253,Wimbledon,2018,Grass,4,0,0,33.5,67.5,1.0,0,1.0,1.0,31.5,1,0,0,1,2,7pt,0.25,0,0.40302013999999997,0.39645278
253,Wimbledon,2018,Grass,4,0,1,67.5,33.5,19.0,0,10.0,100.0,29.0,0,0,0,0,3,7pt,1.0,1,0.78069082,0.81991625
253,Wimbledon,2018,Grass,4,0,0,33.5,67.5,1.0,0,1.0,1.0,31.5,1,0,0,1,3,7pt,0.25,0,0.40302013999999997,0.39645278
255,Wimbledon,2018,Grass,4,1,1,14.0,109.5,4.0,0,10.5,110.25,31.5,0,0,0,0,2,7pt,1.0,1,1.0,1.0
255,Wimbledon,2018,Grass,4,0,0,109.5,14.0,59.0,0,10.5,110.25,30.5,1,0,0,1,2,7pt,0.5,0,0.44120066999999996,0.52107555
255,Wimbledon,2018,Grass,4,1,1,14.0,109.5,4.0,0,10.5,110.25,31.5,0,0,0,0,4,7pt,1.0,1,1.0,1.0
255,Wimbledon,2018,Grass,4,0,0,109.5,14.0,59.0,0,10.5,110.25,30.5,1,0,0,1,4,7pt,0.5,0,0.44120066999999996,0.52107555
256,Wimbledon,2018,Grass,4,0,0,75.5,41.5,49.0,0,18.5,342.25,39.0,0,0,0,1,2,7pt,0.06499999761581421,0,0.14606816,0.15274642
256,Wimbledon,2018,Grass,4,0,1,41.5,75.5,5.0,0,17.0,289.0,32.0,1,0,0,0,2,7pt,0.0,1,0.23361790000000004,0.18300405
257,Wimbledon,2018,Grass,5,0,1,41.5,16.5,5.0,0,17.0,289.0,32.0,0,0,0,0,1,7pt,0.0,1,0.23361790000000004,0.18300405
257,Wimbledon,2018,Grass,5,1,1,16.5,41.5,17.0,1,13.5,182.25,33.0,1,0,0,1,1,7pt,1.0,1,1.0,1.0
257,Wimbledon,2018,Grass,5,0,1,41.5,16.5,5.0,0,17.0,289.0,32.0,0,0,0,0,2,7pt,0.0,1,0.23361790000000004,0.18300405
257,Wimbledon,2018,Grass,5,1,1,16.5,41.5,17.0,1,13.5,182.25,33.0,1,0,0,1,2,7pt,1.0,1,1.0,1.0
257,Wimbledon,2018,Grass,5,0,1,41.5,16.5,5.0,0,17.0,289.0,32.0,0,0,0,1,3,7pt,0.0,1,0.23361790000000004,0.18300405
257,Wimbledon,2018,Grass,5,1,1,16.5,41.5,17.0,1,13.5,182.25,33.0,1,0,0,0,3,7pt,1.0,1,1.0,1.0
258,Wimbledon,2018,Grass,5,0,0,13.5,26.5,1.0,0,15.5,240.25,34.0,0,0,0,1,1,7pt,0.25,0,0.25448393999999996,0.44476289
258,Wimbledon,2018,Grass,5,0,1,26.5,13.5,7.0,0,12.5,156.25,33.5,1,0,0,0,1,7pt,0.0,1,0.17925000000000002,0.18077663
258,Wimbledon,2018,Grass,5,0,0,13.5,26.5,1.0,0,15.5,240.25,34.0,0,0,0,0,2,7pt,0.25,0,0.25448393999999996,0.44476289
258,Wimbledon,2018,Grass,5,0,1,26.5,13.5,7.0,0,12.5,156.25,33.5,1,0,0,1,2,7pt,0.0,1,0.17925000000000002,0.18077663
258,Wimbledon,2018,Grass,5,0,0,13.5,26.5,1.0,0,15.5,240.25,34.0,0,0,0,0,4,7pt,0.25,0,0.25448393999999996,0.44476289
258,Wimbledon,2018,Grass,5,0,1,26.5,13.5,7.0,0,12.5,156.25,33.5,1,0,0,1,4,7pt,0.0,1,0.17925000000000002,0.18077663
259,Wimbledon,2018,Grass,5,0,0,51.0,33.5,10.0,0,16.5,272.25,36.0,0,0,0,1,2,7pt,0.5,0,0.41393596,0.47037259
259,Wimbledon,2018,Grass,5,0,0,33.5,51.0,1.0,0,1.0,1.0,31.5,1,0,0,0,2,7pt,0.25,0,0.40302013999999997,0.39645278
259,Wimbledon,2018,Grass,5,0,0,51.0,33.5,10.0,0,16.5,272.25,36.0,0,0,0,0,3,7pt,0.5,0,0.41393596,0.47037259
259,Wimbledon,2018,Grass,5,0,0,33.5,51.0,1.0,0,1.0,1.0,31.5,1,0,0,1,3,7pt,0.25,0,0.40302013999999997,0.39645278
260,Wimbledon,2018,Grass,5,0,0,29.5,109.5,5.0,0,6.5,42.25,27.0,0,0,0,0,1,7pt,0.0,0,0.04517572999999997,0.20310442
260,Wimbledon,2018,Grass,5,0,0,109.5,29.5,59.0,0,10.5,110.25,30.5,1,0,0,1,1,7pt,0.5,0,0.44120066999999996,0.52107555
260,Wimbledon,2018,Grass,5,0,0,29.5,109.5,5.0,0,6.5,42.25,27.0,0,0,0,0,3,7pt,0.0,0,0.04517572999999997,0.20310442
260,Wimbledon,2018,Grass,5,0,0,109.5,29.5,59.0,0,10.5,110.25,30.5,1,0,0,1,3,7pt,0.5,0,0.44120066999999996,0.52107555
260,Wimbledon,2018,Grass,5,0,0,29.5,109.5,5.0,0,6.5,42.25,27.0,0,0,0,0,4,7pt,0.0,0,0.04517572999999997,0.20310442
260,Wimbledon,2018,Grass,5,0,0,109.5,29.5,59.0,0,10.5,110.25,30.5,1,0,0,1,4,7pt,0.5,0,0.44120066999999996,0.52107555
261,Wimbledon,2018,Grass,6,0,0,33.5,16.5,1.0,0,1.0,1.0,31.5,0,0,0,1,3,7pt,0.25,0,0.40302013999999997,0.39645278
261,Wimbledon,2018,Grass,6,1,1,16.5,33.5,17.0,1,13.5,182.25,33.0,1,0,0,0,3,7pt,1.0,1,1.0,1.0
261,Wimbledon,2018,Grass,6,0,0,33.5,16.5,1.0,0,1.0,1.0,31.5,0,0,0,1,4,7pt,0.25,0,0.40302013999999997,0.39645278
261,Wimbledon,2018,Grass,6,1,1,16.5,33.5,17.0,1,13.5,182.25,33.0,1,0,0,0,4,7pt,1.0,1,1.0,1.0
262,Wimbledon,2018,Grass,6,0,0,109.5,26.5,59.0,0,10.5,110.25,30.5,0,0,0,0,1,7pt,0.5,0,0.44120066999999996,0.52107555
262,Wimbledon,2018,Grass,6,0,1,26.5,109.5,7.0,0,12.5,156.25,33.5,1,0,0,1,1,7pt,0.0,1,0.17925000000000002,0.18077663
263,Wimbledon,2018,Grass,7,0,1,26.5,16.5,7.0,0,12.5,156.25,33.5,0,0,0,1,2,7pt,0.0,1,0.17925000000000002,0.18077663
